name,genres,year,country,producer,imdb_rating,link
Разрыв,Психологический триллер,1970,,Клод Шаброль,7.2,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D1%80%D1%8B%D0%B2_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1970)"
Сад Финци-Контини,драма,1970,Италия,Витторио Де Сика,7.3,https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B4_%D0%A4%D0%B8%D0%BD%D1%86%D0%B8-%D0%9A%D0%BE%D0%BD%D1%82%D0%B8%D0%BD%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Рассеянный,комедия,1970,Франция,Пьер Ришар,6.3,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D1%81%D0%B5%D1%8F%D0%BD%D0%BD%D1%8B%D0%B9
Признание,драма,1970,Франция,Коста-Гаврас,7.8,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D0%B7%D0%BD%D0%B0%D0%BD%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Проступок аббата Муре,драма,1970,Франция,Жорж Франжю,6.0,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%81%D1%82%D1%83%D0%BF%D0%BE%D0%BA_%D0%B0%D0%B1%D0%B1%D0%B0%D1%82%D0%B0_%D0%9C%D1%83%D1%80%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Последнее известное место жительства,"триллер,,,детективный фильм",1970,Италия,Жозе Джованни,6.9,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D0%B5%D0%B4%D0%BD%D0%B5%D0%B5_%D0%B8%D0%B7%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%BE%D0%B5_%D0%BC%D0%B5%D1%81%D1%82%D0%BE_%D0%B6%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B0
Полицейский,"криминал,триллер,драма",1970,Франция,Ив Буассе,6.8,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D0%B8%D1%86%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1970)"
Подсолнухи,мелодрама,1970,Италия,Витторио де Сика,7.3,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Мелочи жизни,"драма, / ,мелодрама",1970,Франция,Клод Соте,7.5,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%BB%D0%BE%D1%87%D0%B8_%D0%B6%D0%B8%D0%B7%D0%BD%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1970)"
Конформист,драма,1970,Италия,Бернардо Бертолуччи,7.9,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B8%D1%81%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Лилия долины,"экранизация,мелодрама,драма",1970,Франция,Марсель Кревенн,7.8,https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D1%8B_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Пацифистка,"драматический фильм,[1]",1970,Венгрия,Миклош Янчо,5.4,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%86%D0%B8%D1%84%D0%B8%D1%81%D1%82%D0%BA%D0%B0
Красный круг,"триллер,криминал",1970,Франция,Жан-Пьер Мельвиль,7.9,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D1%8B%D0%B9_%D0%BA%D1%80%D1%83%D0%B3
Колено Клер,"мелодрама, / ,драма",1970,Франция,Эрик Ромер,7.5,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B5%D0%BD%D0%BE_%D0%9A%D0%BB%D0%B5%D1%80
Мясник,триллер,1970,Франция,Клод Шаброль,7.3,"https://ru.wikipedia.org/wiki/%D0%9C%D1%8F%D1%81%D0%BD%D0%B8%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1970)"
Пассажир дождя,детектив,1970,Франция,Рене Клеман,6.7,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%81%D1%81%D0%B0%D0%B6%D0%B8%D1%80_%D0%B4%D0%BE%D0%B6%D0%B4%D1%8F
Клоуны,"документальный фильм,комедия",1970,Италия,Федерико Феллини,7.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%BE%D1%83%D0%BD%D1%8B_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Медведь и кукла,комедия,1970,Франция,Мишель Девиль,6.3,https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B2%D0%B5%D0%B4%D1%8C_%D0%B8_%D0%BA%D1%83%D0%BA%D0%BB%D0%B0
Жандарм на прогулке,комедия,1970,Франция,Жан Жиро,6.5,https://ru.wikipedia.org/wiki/%D0%96%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D0%BC_%D0%BD%D0%B0_%D0%BF%D1%80%D0%BE%D0%B3%D1%83%D0%BB%D0%BA%D0%B5
Тайна фермы Мессе,криминальный триллер,1970,Италия,Пьер Гранье-Дефер,6.9,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B9%D0%BD%D0%B0_%D1%84%D0%B5%D1%80%D0%BC%D1%8B_%D0%9C%D0%B5%D1%81%D1%81%D0%B5
Борсалино,гангстерский фильм,1970,Франция,Жак Дере,6.8,https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D1%81%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Шум в сердце,драма,1973,Франция,Луи Маль,7.5,https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%BC_%D0%B2_%D1%81%D0%B5%D1%80%D0%B4%D1%86%D0%B5
Время умирать,,1969,,Андре Фарважи,5.8,"https://ru.wikipedia.org/wiki/%D0%92%D1%80%D0%B5%D0%BC%D1%8F_%D1%83%D0%BC%D0%B8%D1%80%D0%B0%D1%82%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1970)"
Декамерон,"комедия,драма",1971,Италия,Пьер Паоло Пазолини,7.0,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BA%D0%B0%D0%BC%D0%B5%D1%80%D0%BE%D0%BD_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1971)"
Дикий ребёнок,драма,1798,Франция,Франсуа Трюффо,7.5,https://ru.wikipedia.org/wiki/%D0%94%D0%B8%D0%BA%D0%B8%D0%B9_%D1%80%D0%B5%D0%B1%D1%91%D0%BD%D0%BE%D0%BA
Чудовищная декада,"Психологический триллер,Детектив",1971,Франция,Клод Шаброль,6.1,https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%B4%D0%BE%D0%B2%D0%B8%D1%89%D0%BD%D0%B0%D1%8F_%D0%B4%D0%B5%D0%BA%D0%B0%D0%B4%D0%B0
Чёрное солнце,приключенческий фильм,1966,Франция,Дени де Ла Пательер,5.9,"https://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D0%BD%D0%BE%D0%B5_%D1%81%D0%BE%D0%BB%D0%BD%D1%86%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1966)"
Современная студентка,документальный фильм,1966,Франция,Эрик Ромер,5.6,https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D0%BA%D0%B0
"Человек, который предал мафию",детектив,1967,Франция,Шарль Жерар,3.7,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA,_%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D1%8B%D0%B9_%D0%BF%D1%80%D0%B5%D0%B4%D0%B0%D0%BB_%D0%BC%D0%B0%D1%84%D0%B8%D1%8E"
Я убил Распутина,"драма,, ,биографический фильм,, ,мелодрама",1967,Франция,Робер Оссейн,5.8,https://ru.wikipedia.org/wiki/%D0%AF_%D1%83%D0%B1%D0%B8%D0%BB_%D0%A0%D0%B0%D1%81%D0%BF%D1%83%D1%82%D0%B8%D0%BD%D0%B0
Четыре ночи мечтателя,"драма, мелодрама, экранизация",1971,Франция,Робер Брессон,7.3,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%82%D1%8B%D1%80%D0%B5_%D0%BD%D0%BE%D1%87%D0%B8_%D0%BC%D0%B5%D1%87%D1%82%D0%B0%D1%82%D0%B5%D0%BB%D1%8F
Создания,"Психологическая драма, ,Фэнтези,Притча,Экспериментальный фильм",1966,Франция,Аньес Варда,6.4,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1966)"
Ресторан господина Септима,комедия,1966,Франция,Жак Бенар,6.7,https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD_%D0%B3%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0_%D0%A1%D0%B5%D0%BF%D1%82%D0%B8%D0%BC%D0%B0
Потасовка в Панаме,"драма,детективный фильм",1966,Франция,Дени де Ла Пательер,6.1,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%B0%D1%81%D0%BE%D0%B2%D0%BA%D0%B0_%D0%B2_%D0%9F%D0%B0%D0%BD%D0%B0%D0%BC%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Приход к власти Людовика XIV,исторический,1966,Франция,Роберто Росселлини,7.1,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D1%85%D0%BE%D0%B4_%D0%BA_%D0%B2%D0%BB%D0%B0%D1%81%D1%82%D0%B8_%D0%9B%D1%8E%D0%B4%D0%BE%D0%B2%D0%B8%D0%BA%D0%B0_XIV
Операция «Святой Януарий»,,1966,,Дино Ризи,6.9,https://ru.wikipedia.org/wiki/%D0%9E%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F_%C2%AB%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D0%B9_%D0%AF%D0%BD%D1%83%D0%B0%D1%80%D0%B8%D0%B9%C2%BB
Поездка отца,"драма,, ,экранизация",1966,Франция,Дени де Ла Пательер,6.5,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B5%D0%B7%D0%B4%D0%BA%D0%B0_%D0%BE%D1%82%D1%86%D0%B0
"Наудачу, Бальтазар ",драма,1966,Франция,Робер Брессон,7.8,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%83%D0%B4%D0%B0%D1%87%D1%83,_%D0%91%D0%B0%D0%BB%D1%8C%D1%82%D0%B0%D0%B7%D0%B0%D1%80"
На прицеле у смерти,"боевик,криминальный фильм,триллер",1966,Франция,Мишель Буарон,5.6,https://ru.wikipedia.org/wiki/%D0%9D%D0%B0_%D0%BF%D1%80%D0%B8%D1%86%D0%B5%D0%BB%D0%B5_%D1%83_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8
Мадемуазель,"Драма,, экранизация",1966,Франция,Тони Ричардсон,7.1,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B4%D0%B5%D0%BC%D1%83%D0%B0%D0%B7%D0%B5%D0%BB%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Мадемуазель де Мопен,Кинокомедия,1966,Италия,Мауро Болоньини,6.2,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B4%D0%B5%D0%BC%D1%83%D0%B0%D0%B7%D0%B5%D0%BB%D1%8C_%D0%B4%D0%B5_%D0%9C%D0%BE%D0%BF%D0%B5%D0%BD_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Нежный проходимец,комедия,1880,Франция,Жан Беккер,5.7,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B6%D0%BD%D1%8B%D0%B9_%D0%BF%D1%80%D0%BE%D1%85%D0%BE%D0%B4%D0%B8%D0%BC%D0%B5%D1%86
Мужчина и женщина,мелодрама,1966,Франция,Клод Лелуш,7.5,https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D0%B6%D1%87%D0%B8%D0%BD%D0%B0_%D0%B8_%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B0
Новый мир,драма,1966,Италия,Витторио Де Сика,6.6,"https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9_%D0%BC%D0%B8%D1%80_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1966)"
Монахиня,драма,1966,Франция,Жак Риветт,7.5,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BD%D0%B0%D1%85%D0%B8%D0%BD%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1966)"
Мужское — женское,драма,1966,Франция,Жан-Люк Годар,7.4,https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D0%B6%D1%81%D0%BA%D0%BE%D0%B5_%E2%80%94_%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5
Две девушки с красными звёздами,"комедия, экранизация",1966,,Самми Дрехсель,5.4,https://ru.wikipedia.org/wiki/%D0%94%D0%B2%D0%B5_%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B8_%D1%81_%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D1%8B%D0%BC%D0%B8_%D0%B7%D0%B2%D1%91%D0%B7%D0%B4%D0%B0%D0%BC%D0%B8
Демаркационная линия,"Драма, ,Военный фильм",1966,Франция,Клод Шаброль,7.1,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%B0%D1%80%D0%BA%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F_%D0%BB%D0%B8%D0%BD%D0%B8%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Горит ли Париж?,драма,1966,,Рене Клеман,6.8,https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B8%D1%82_%D0%BB%D0%B8_%D0%9F%D0%B0%D1%80%D0%B8%D0%B6%3F
Второе дыхание,"драма,, ,триллер,, ,детектив",1966,Франция,Жан-Пьер Мельвиль,7.9,"https://ru.wikipedia.org/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%BE%D0%B5_%D0%B4%D1%8B%D1%85%D0%B0%D0%BD%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1966)"
Дамы и господа,комедия,1966,Италия,Пьетро Джерми,7.6,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D0%BC%D1%8B_%D0%B8_%D0%B3%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Вторая истина,"детектив,драма",1966,Франция,Кристиан-Жак,6.0,https://ru.wikipedia.org/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%B0%D1%8F_%D0%B8%D1%81%D1%82%D0%B8%D0%BD%D0%B0
Война окончена,драма,1966,Франция,Ален Рене,7.3,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B9%D0%BD%D0%B0_%D0%BE%D0%BA%D0%BE%D0%BD%D1%87%D0%B5%D0%BD%D0%B0
451° по Фаренгейту,антиутопия,1966,Франция,Франсуа Трюффо,7.2,"https://ru.wikipedia.org/wiki/451_%D0%B3%D1%80%D0%B0%D0%B4%D1%83%D1%81_%D0%BF%D0%BE_%D0%A4%D0%B0%D1%80%D0%B5%D0%BD%D0%B3%D0%B5%D0%B9%D1%82%D1%83_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1966)"
Большая прогулка,"комедия,, ,военный фильм",1966,Франция,Жерар Ури,7.9,https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B0%D1%8F_%D0%BF%D1%80%D0%BE%D0%B3%D1%83%D0%BB%D0%BA%D0%B0
Уикенд,"притча,чёрная комедия,драма",1968,Франция,Жан-Люк Годар,6.9,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BA%D0%B5%D0%BD%D0%B4_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1967)"
"Убей меня скорей, мне холодно",комедийный фильм,1967,Италия,Франческо Мазелли,5.5,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B1%D0%B5%D0%B9_%D0%BC%D0%B5%D0%BD%D1%8F_%D1%81%D0%BA%D0%BE%D1%80%D0%B5%D0%B9,_%D0%BC%D0%BD%D0%B5_%D1%85%D0%BE%D0%BB%D0%BE%D0%B4%D0%BD%D0%BE"
Фантомас против Скотланд-Ярда,"комедия,детектив",1967,Франция,Андре Юнебель,6.7,https://ru.wikipedia.org/wiki/%D0%A4%D0%B0%D0%BD%D1%82%D0%BE%D0%BC%D0%B0%D1%81_%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2_%D0%A1%D0%BA%D0%BE%D1%82%D0%BB%D0%B0%D0%BD%D0%B4-%D0%AF%D1%80%D0%B4%D0%B0
Семь раз женщина,"комедия,драма",1967,Франция,Витторио Де Сика,5.8,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%8C_%D1%80%D0%B0%D0%B7_%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B0
Трансъевропейский экспресс,триллер,1967,Франция,Ален Роб-Грийе,7.0,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D1%8A%D0%B5%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8D%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D1%81
Солнце бродяг,"драма,детективный фильм",1967,Франция,Жан Деланнуа,6.4,https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BD%D1%86%D0%B5_%D0%B1%D1%80%D0%BE%D0%B4%D1%8F%D0%B3
Самурай,"нео-нуарная, ,драма",1967,Франция,Жан-Пьер Мельвиль,8.0,https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D1%83%D1%80%D0%B0%D0%B9_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Пекинская блондинка,"приключенческий фильм,комедия,драма",1967,Франция,Николас Жесснер,5.0,https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B1%D0%BB%D0%BE%D0%BD%D0%B4%D0%B8%D0%BD%D0%BA%D0%B0
Оскар,комедия,1967,Франция,Эдуар Молинаро,7.5,"https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D0%BA%D0%B0%D1%80_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1967)"
Ограбление,"драма,, ,криминальный фильм",1967,Франция,Ален Кавалье,6.9,https://ru.wikipedia.org/wiki/%D0%9E%D0%B3%D1%80%D0%B0%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC_%D0%9A%D0%B0%D0%B2%D0%B0%D0%BB%D1%8C%D0%B5)
Коллекционерка,"комедия, / ,драма",1967,Франция,Эрик Ромер,7.3,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D0%BA%D0%B0
Мушетт,драма,1967,Франция,Робер Брессон,7.7,https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%88%D0%B5%D1%82%D1%82
Музыка,драма,1967,Франция,Маргерит Дюрас,7.3,https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Запыхавшись,"детектив,мелодрама,, ,джалло",1967,Италия,Тинто Брасс,5.6,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BF%D1%8B%D1%85%D0%B0%D0%B2%D1%88%D0%B8%D1%81%D1%8C
Закон выжившего,"драма,триллер,неонуар",1958,Франция,Жозе Джованни,6.3,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%B2%D1%8B%D0%B6%D0%B8%D0%B2%D1%88%D0%B5%D0%B3%D0%BE
Искатели приключений,приключенческий фильм,1963,Франция,Робер Энрико,7.0,https://ru.wikipedia.org/wiki/%D0%98%D1%81%D0%BA%D0%B0%D1%82%D0%B5%D0%BB%D0%B8_%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D0%B9
Китаянка,драма,1967,Франция,Жан-Люк Годар,6.9,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%82%D0%B0%D1%8F%D0%BD%D0%BA%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1967)"
"Две или три вещи, которые я знаю о ней","драма,комедия,притча",1967,Франция,Жан-Люк Годар,6.5,"https://ru.wikipedia.org/wiki/%D0%94%D0%B2%D0%B5_%D0%B8%D0%BB%D0%B8_%D1%82%D1%80%D0%B8_%D0%B2%D0%B5%D1%89%D0%B8,_%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D1%8B%D0%B5_%D1%8F_%D0%B7%D0%BD%D0%B0%D1%8E_%D0%BE_%D0%BD%D0%B5%D0%B9"
"Жить, чтобы жить",драма,1967,Франция,Клод Лелуш,6.4,"https://ru.wikipedia.org/wiki/%D0%96%D0%B8%D1%82%D1%8C,_%D1%87%D1%82%D0%BE%D0%B1%D1%8B_%D0%B6%D0%B8%D1%82%D1%8C"
Дневная красавица,"драма,эротика,[1]",1967,Франция,Луис Бунюэль,7.6,https://ru.wikipedia.org/wiki/%D0%94%D0%BD%D0%B5%D0%B2%D0%BD%D0%B0%D1%8F_%D0%BA%D1%80%D0%B0%D1%81%D0%B0%D0%B2%D0%B8%D1%86%D0%B0
Две недели в сентябре,"романтический фильм,драматический фильм",1967,Франция,Серж Бургиньон,5.4,https://ru.wikipedia.org/wiki/%D0%94%D0%B2%D0%B5_%D0%BD%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8_%D0%B2_%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D0%B5
Девушки из Рошфора,"комедия,драма,мюзикл,мелодрама",1967,Франция,Жак Деми,7.7,https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%88%D1%84%D0%BE%D1%80%D0%B0
Время развлечений,комедия,1967,Франция,Жак Тати,7.8,https://ru.wikipedia.org/wiki/%D0%92%D1%80%D0%B5%D0%BC%D1%8F_%D1%80%D0%B0%D0%B7%D0%B2%D0%BB%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D0%B9
Ведьмы,"комедия,, ,драма,, ,мелодрама",1967,Франция,Витторио Де Сика,6.0,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B4%D1%8C%D0%BC%D1%8B_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1967)"
Вор,"комедия,, ,драма",1967,Франция,Луи Маль,6.9,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1967)"
Анна,музыкальный фильм,1967,Франция,Пьер Коральник,6.8,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%BD%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1967)"
Смерть в Венеции,драма,1971,Италия,Лукино Висконти,7.4,https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D1%8C_%D0%B2_%D0%92%D0%B5%D0%BD%D0%B5%D1%86%D0%B8%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Сакко и Ванцетти,"драма,исторический",1971,Италия,Джулиано Монтальдо,7.8,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BA%D0%BA%D0%BE_%D0%B8_%D0%92%D0%B0%D0%BD%D1%86%D0%B5%D1%82%D1%82%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1971)"
Трафик,"комедийный фильм,[2],[3],social comedy film,[d],[4]",1971,Франция,Жак Тати,7.0,"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D1%84%D0%B8%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1971)"
Бульвар рома,приключения,1971,Франция,Робер Энрико,5.6,https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BC%D0%BE%D0%B2%D1%8B%D0%B9_%D0%B1%D1%83%D0%BB%D1%8C%D0%B2%D0%B0%D1%80
Большие каникулы,комедия,1967,Франция,Жан Жиро,6.5,https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5_%D0%BA%D0%B0%D0%BD%D0%B8%D0%BA%D1%83%D0%BB%D1%8B
Сократ,"драма,биография",1971,Италия,Роберто Росселлини,7.1,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D1%80%D0%B0%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1971)"
Большой Мольн,драма,1967,Франция,Жан-Габриэль Албикокко ,6.7,"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9_%D0%9C%D0%BE%D0%BB%D1%8C%D0%BD_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1967)"
Повторный брак,комедия,1971,Франция,Жан-Поль Раппно,6.5,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B2%D1%82%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_%D0%B1%D1%80%D0%B0%D0%BA
Мания величия,комедия,1971,Франция,Жерар Ури,7.2,https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BD%D0%B8%D1%8F_%D0%B2%D0%B5%D0%BB%D0%B8%D1%87%D0%B8%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Прыжок ангела,"детективный фильм,драма",1971,Франция,Ив Буассе,5.7,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D1%8B%D0%B6%D0%BE%D0%BA_%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D0%B0
Михай Храбрый,"военно-,историческая драма,фильм-биография",1971,Румыния,Серджиу Николаеску,8.5,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D1%85%D0%B0%D0%B9_%D0%A5%D1%80%D0%B0%D0%B1%D1%80%D1%8B%D0%B9_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
